order_id,order_date,product_id,warehouse_id,region_id,customer_segment_id,supplier_id,transport_mode_id,order_qty,unit_price,revenue,order_status,promised_delivery_date,actual_delivery_date,is_late,is_outlier_qty
101481,2024-10-23,29,15,5,1,47,2.0,284,74.23,21082.61,Fulfilled,2024-11-09,2024-11-09,0,0
115026,2025-01-11,58,21,1,4,23,4.0,1227,17.58,21571.2,Fulfilled,2025-01-16,2025-01-16,0,0
115589,2025-01-19,11,12,2,4,14,1.0,920,12.17,11192.76,Fulfilled,2025-01-27,2025-01-28,1,0
103396,2024-11-01,99,12,2,3,43,1.0,53,9.48,502.67,Fulfilled,2024-11-07,2024-11-07,0,0
57281,2024-01-02,16,11,1,3,53,1.0,573,35.79,20509.3,Fulfilled,2024-01-07,2024-01-07,0,0
157743,2025-10-20,12,5,5,3,8,4.0,167,39.3,6563.28,Partial,2025-10-30,2025-11-06,1,0
54714,2023-12-15,117,3,3,3,40,2.0,110,22.95,2524.77,Fulfilled,2023-12-22,2023-12-22,0,0
89519,2024-08-05,24,3,3,4,23,3.0,39,162.68,6344.71,Fulfilled,2024-08-11,2024-08-16,1,0
11668,2023-03-13,52,22,2,3,15,4.0,327,8.1,2649.41,Fulfilled,2023-03-24,2023-03-24,0,0
62459,2024-02-11,35,12,2,1,38,4.0,854,13.93,11892.15,Fulfilled,2024-02-16,2024-02-16,0,0
101221,2024-10-24,3,15,5,4,56,1.0,917,25.65,23518.26,Fulfilled,2024-11-01,2024-11-01,0,0
2678,2023-01-10,73,10,10,2,34,1.0,345,53.2,18355.37,Fulfilled,2023-01-24,2023-01-24,0,0
151788,2025-09-08,86,8,8,2,37,1.0,513,110.66,56766.35,Fulfilled,2025-09-14,2025-09-14,0,0
25006,2023-06-14,19,16,6,4,25,4.0,410,17.61,7220.64,Fulfilled,2023-06-22,2023-06-25,1,0
129300,2025-04-15,41,16,6,5,21,1.0,193,35.87,6923.37,Fulfilled,2025-04-23,2025-04-23,0,0
111151,2024-12-21,25,18,8,2,37,3.0,84,83.15,6984.32,Fulfilled,2024-12-28,2024-12-28,0,0
5913,2023-02-02,104,18,8,4,31,1.0,145,39.8,5770.45,Fulfilled,2023-02-18,2023-02-18,0,0
24457,2023-06-09,73,21,1,3,34,2.0,416,50.85,21155.04,Fulfilled,2023-06-24,2023-06-24,0,0
161643,2025-11-10,42,22,2,3,50,2.0,646,7.16,4627.14,Fulfilled,2025-11-16,2025-11-16,0,0
71738,2024-04-14,34,18,8,2,21,1.0,141,115.31,16259.23,Fulfilled,2024-04-25,2024-04-27,1,0
165508,2025-12-04,67,6,6,1,7,1.0,702,103.93,72960.45,Fulfilled,2025-12-10,2025-12-10,0,0
9715,2023-02-28,63,4,4,5,49,1.0,399,31.5,12569.92,Fulfilled,2023-03-13,2023-03-13,0,0
134410,2025-05-21,27,14,4,2,28,4.0,491,8.81,4325.11,Fulfilled,2025-05-29,2025-06-03,1,0
147618,2025-08-15,99,12,2,3,43,1.0,1200,9.36,11236.51,Stockout,2025-08-20,2025-08-31,1,0
170311,2025-12-29,71,13,3,3,12,1.0,122,21.34,2604.05,Fulfilled,2026-01-12,2026-01-13,1,0
13394,2023-03-27,12,14,4,2,8,1.0,1214,40.37,49003.81,Fulfilled,2023-04-04,2023-04-04,0,0
59351,2024-01-20,24,1,1,1,23,1.0,54,166.04,8966.06,Fulfilled,2024-01-27,2024-01-27,0,0
45911,2023-10-29,62,20,10,3,36,1.0,1140,10.85,12364.35,Fulfilled,2023-11-04,2023-11-04,0,0
12341,2023-03-21,12,14,4,3,8,2.0,87,39.12,3403.22,Fulfilled,2023-03-30,2023-03-31,1,0
88793,2024-08-01,57,7,7,4,33,2.0,686,90.98,62412.98,Fulfilled,2024-08-19,2024-08-19,0,0
5021,2023-01-28,117,22,2,3,40,1.0,740,23.14,17124.96,Fulfilled,2023-02-05,2023-02-05,0,0
49429,2023-11-16,57,7,7,5,33,1.0,1134,92.7,105124.13,Fulfilled,2023-12-01,2023-12-06,1,0
63285,2024-02-14,15,10,10,1,13,4.0,687,3.68,2531.36,Fulfilled,2024-02-24,2024-02-27,1,0
149745,2025-08-27,95,11,1,4,48,1.0,995,37.16,36976.06,Fulfilled,2025-09-12,2025-09-12,0,0
98850,2024-10-09,14,5,5,1,16,2.0,123,37.33,4592.07,Fulfilled,2024-10-22,2024-10-22,0,0
84197,2024-07-04,15,2,2,2,13,2.0,1247,3.7,4611.58,Fulfilled,2024-07-18,2024-07-18,0,0
161228,2025-11-16,2,22,2,1,27,4.0,1465,8.66,12688.78,Fulfilled,2025-11-28,2025-11-28,0,0
39229,2023-09-12,78,17,7,5,36,3.0,621,96.72,60064.32,Stockout,2023-09-19,2023-09-23,1,0
166450,2025-12-10,42,9,9,3,50,1.0,529,7.04,3723.53,Fulfilled,2025-12-14,2025-12-19,1,0
46495,2023-10-30,6,11,1,3,5,1.0,398,24.92,9918.95,Fulfilled,2023-11-08,2023-11-08,0,0
48758,2023-11-06,113,10,10,4,15,4.0,1240,5.76,7139.12,Fulfilled,2023-11-15,2023-11-17,1,0
112645,2024-12-23,50,10,10,3,5,4.0,293,170.5,49955.59,Fulfilled,2025-01-03,2025-01-03,0,0
36103,2023-08-25,84,7,7,5,53,3.0,274,49.15,13467.57,Fulfilled,2023-08-29,2023-08-29,0,0
119960,2025-02-10,48,4,4,4,2,1.0,167,81.96,13687.02,Fulfilled,2025-02-21,2025-02-21,0,0
135156,2025-05-20,112,16,6,3,8,3.0,1106,31.46,34798.9,Fulfilled,2025-05-27,2025-05-31,1,0
48281,2023-11-07,61,16,6,3,46,3.0,67,6.82,457.27,Fulfilled,2023-11-20,2023-11-25,1,0
2198,2023-01-15,20,9,9,1,27,4.0,221,25.72,5683.45,Stockout,2023-01-30,2023-02-07,1,0
100575,2024-10-15,54,7,7,3,37,1.0,835,5.38,4493.97,Fulfilled,2024-10-20,2024-10-20,0,0
85611,2024-07-14,53,5,5,1,56,1.0,1175,3.64,4273.39,Fulfilled,2024-07-22,2024-07-22,0,0
115509,2025-01-14,2,9,9,1,27,1.0,781,8.56,6681.88,Fulfilled,2025-01-25,2025-01-25,0,0
48156,2023-11-10,50,11,1,2,5,1.0,1080,168.56,182043.34,Fulfilled,2023-11-22,2023-11-22,0,0
21811,2023-05-27,12,16,6,3,8,4.0,1250,41.1,51374.6,Fulfilled,2023-06-06,2023-06-06,0,0
69103,2024-03-21,96,12,2,3,29,3.0,851,28.84,24542.51,Fulfilled,2024-03-26,2024-03-26,0,0
13590,2023-03-27,35,19,9,3,38,2.0,2366,13.74,32511.3,Stockout,2023-04-01,2023-04-04,1,0
88897,2024-08-02,71,17,7,4,12,3.0,260,21.29,5535.03,Fulfilled,2024-08-20,2024-08-23,1,0
60078,2024-01-21,111,19,9,2,20,3.0,448,47.92,21466.17,Stockout,2024-01-27,2024-02-02,1,0
108430,2024-11-26,119,14,4,3,1,1.0,398,2.72,1082.95,Fulfilled,2024-12-03,2024-12-03,0,0
155284,2025-10-09,4,22,2,1,32,2.0,1003,13.28,13320.42,Fulfilled,2025-10-15,2025-10-20,1,0
66292,2024-03-05,12,21,1,2,8,2.0,521,40.85,21281.91,Fulfilled,2024-03-14,2024-03-14,0,0
83915,2024-06-26,102,3,3,1,34,3.0,148,58.35,8635.5,Fulfilled,2024-07-11,2024-07-11,0,0
83974,2024-06-30,111,22,2,3,20,4.0,460,46.96,21603.72,Fulfilled,2024-07-05,2024-07-05,0,0
14627,2023-04-04,34,11,1,3,21,1.0,402,115.18,46303.27,Fulfilled,2023-04-13,2023-04-13,0,0
39516,2023-09-13,115,22,2,3,13,4.0,275,398.23,109513.7,Fulfilled,2023-09-25,2023-09-25,0,0
72815,2024-04-16,35,9,9,4,38,2.0,2237,13.86,31003.53,Stockout,2024-04-21,2024-05-02,1,0
120511,2025-02-15,116,14,4,4,17,3.0,309,80.11,24754.87,Fulfilled,2025-03-04,2025-03-04,0,0
10992,2023-03-06,96,9,9,4,29,3.0,693,29.21,20243.8,Fulfilled,2023-03-12,2023-03-12,0,0
18888,2023-05-04,39,14,4,3,60,1.0,1095,44.73,48984.4,Fulfilled,2023-05-09,2023-05-09,0,0
109329,2024-12-06,81,16,6,2,50,3.0,939,44.79,42057.35,Fulfilled,2024-12-10,2024-12-12,1,0
129099,2025-04-14,20,9,9,1,27,3.0,1238,25.68,31792.74,Stockout,2025-04-27,2025-05-05,1,0
82112,2024-06-22,17,6,6,1,52,1.0,207,19.5,4036.47,Fulfilled,2024-07-03,2024-07-03,0,0
121799,2025-02-25,29,8,8,1,47,1.0,258,73.29,18908.78,Stockout,2025-03-10,2025-03-21,1,0
133298,2025-05-14,19,8,8,5,25,1.0,455,17.76,8081.73,Fulfilled,2025-05-23,2025-05-23,0,0
46641,2023-11-04,20,21,1,2,27,1.0,1391,26.43,36763.12,Fulfilled,2023-11-17,2023-11-17,0,0
40256,2023-09-19,77,19,9,3,31,2.0,234,25.3,5919.69,Fulfilled,2023-10-04,2023-10-04,0,0
56284,2023-12-29,33,4,4,2,25,3.0,50,14.85,742.42,Fulfilled,2024-01-07,2024-01-08,1,0
73975,2024-04-24,48,9,9,3,2,4.0,1852,83.77,155141.67,Fulfilled,2024-05-05,2024-05-05,0,0
157866,2025-10-25,25,1,1,3,37,2.0,345,81.78,28215.22,Fulfilled,2025-11-01,2025-11-01,0,0
37121,2023-09-01,80,6,6,5,57,1.0,356,64.73,23042.57,Fulfilled,2023-09-09,2023-09-09,0,0
67573,2024-03-16,38,19,9,4,26,1.0,664,33.36,22154.17,Fulfilled,2024-03-23,2024-03-23,0,0
21625,2023-05-17,111,19,9,4,20,4.0,793,48.67,38592.02,Fulfilled,2023-05-24,2023-05-24,0,0
49085,2023-11-18,26,10,10,5,51,4.0,512,117.15,59978.91,Fulfilled,2023-11-23,2023-11-23,0,0
154280,2025-10-03,12,14,4,4,8,2.0,2076,40.15,83346.62,Partial,2025-10-10,2025-10-15,1,0
145485,2025-07-31,88,10,10,5,40,4.0,1090,137.41,149775.11,Fulfilled,2025-08-09,2025-08-09,0,0
7896,2023-02-19,93,6,6,3,53,3.0,219,11.19,2451.08,Fulfilled,2023-02-23,2023-02-23,0,0
7303,2023-02-15,24,17,7,1,23,1.0,151,159.86,24138.83,Fulfilled,2023-02-20,2023-02-20,0,0
139432,2025-06-17,116,17,7,2,17,1.0,410,83.81,34360.07,Fulfilled,2025-07-02,2025-07-02,0,0
167275,2025-12-19,9,14,4,5,37,2.0,790,5.54,4375.99,Fulfilled,2025-12-24,2025-12-26,1,0
65825,2024-03-02,74,22,2,5,43,3.0,808,33.38,26501.8,Fulfilled,2024-03-08,2024-03-08,0,0
139894,2025-06-23,47,18,8,4,56,1.0,1022,183.22,187248.25,Fulfilled,2025-06-30,2025-06-30,0,0
49001,2023-11-19,18,18,8,3,59,3.0,1231,114.92,141461.89,Fulfilled,2023-11-23,2023-11-23,0,0
170715,2025-12-30,115,1,1,5,13,1.0,890,384.7,342383.1,Fulfilled,2026-01-12,2026-01-12,0,0
135891,2025-05-26,73,11,1,3,34,3.0,1152,50.5,58177.86,Fulfilled,2025-06-07,2025-06-07,0,0
68078,2024-03-16,98,7,7,2,38,1.0,578,80.13,46317.94,Fulfilled,2024-03-21,2024-03-21,0,0
84656,2024-07-03,63,9,9,3,49,1.0,297,32.58,9675.42,Fulfilled,2024-07-17,2024-07-19,1,0
75087,2024-04-29,53,9,9,3,56,1.0,1273,3.52,4479.55,Fulfilled,2024-05-08,2024-05-08,0,0
84960,2024-07-04,102,9,9,5,34,1.0,342,55.78,19076.85,Fulfilled,2024-07-19,2024-07-19,0,0
40135,2023-09-23,63,9,9,1,49,3.0,368,31.04,11423.51,Fulfilled,2023-10-03,2023-10-07,1,0
21910,2023-05-22,24,1,1,3,23,2.0,305,163.08,49739.82,Fulfilled,2023-05-28,2023-05-31,1,0
169099,2025-12-26,66,15,5,2,7,2.0,86,2.65,227.86,Fulfilled,2025-12-31,2026-01-03,1,0
103320,2024-10-29,88,17,7,3,40,4.0,527,136.47,71918.79,Fulfilled,2024-11-06,2024-11-06,0,0
25209,2023-06-13,41,22,2,1,21,1.0,359,35.37,12699.49,Fulfilled,2023-06-23,2023-06-28,1,0
141609,2025-07-12,4,4,4,2,32,1.0,730,13.87,10123.0,Fulfilled,2025-07-18,2025-07-18,0,0
106327,2024-11-21,33,19,9,3,25,3.0,63,14.86,935.97,Fulfilled,2024-12-02,2024-12-06,1,0
125507,2025-03-19,90,12,2,1,26,4.0,28,7.65,214.14,Fulfilled,2025-03-28,2025-03-28,0,0
123089,2025-03-07,55,21,1,3,55,2.0,1364,94.89,129426.86,Fulfilled,2025-03-14,2025-03-18,1,0
119859,2025-02-14,37,4,4,3,24,2.0,950,19.24,18282.58,Fulfilled,2025-02-18,2025-02-18,0,0
117479,2025-01-24,120,21,1,1,4,2.0,1116,22.42,25024.97,Fulfilled,2025-01-27,2025-01-29,1,0
123373,2025-03-03,87,12,2,2,9,3.0,819,132.98,108914.66,Fulfilled,2025-03-09,2025-03-09,0,0
112821,2024-12-29,67,3,3,4,7,1.0,422,99.37,41933.28,Fulfilled,2025-01-03,2025-01-03,0,0
76473,2024-05-12,95,12,2,3,48,1.0,111,35.69,3961.4,Fulfilled,2024-05-26,2024-05-26,0,0
91205,2024-08-16,98,6,6,2,38,3.0,282,78.41,22112.64,Fulfilled,2024-08-21,2024-08-21,0,0
157907,2025-10-20,30,9,9,5,30,2.0,275,48.17,13245.95,Fulfilled,2025-10-28,2025-10-30,1,0
147572,2025-08-15,93,15,5,1,53,4.0,335,11.6,3886.76,Fulfilled,2025-08-20,2025-08-20,0,0
56981,2023-12-28,102,16,6,1,34,1.0,427,56.37,24071.28,Fulfilled,2024-01-08,2024-01-08,0,0
21007,2023-05-20,37,2,2,3,24,4.0,834,19.96,16648.26,Fulfilled,2023-05-25,2023-05-25,0,0
136966,2025-06-03,74,9,9,3,43,2.0,429,32.65,14005.67,Fulfilled,2025-06-08,2025-06-08,0,0
84654,2024-07-03,63,7,7,2,49,3.0,874,31.39,27437.26,Fulfilled,2024-07-16,2024-07-16,0,0
56933,2023-12-29,95,12,2,4,48,1.0,901,36.68,33048.03,Fulfilled,2024-01-10,2024-01-15,1,0
121848,2025-02-27,34,16,6,2,21,3.0,490,115.55,56620.51,Fulfilled,2025-03-09,2025-03-09,0,0
61145,2024-01-26,119,15,5,3,1,1.0,153,2.67,409.25,Fulfilled,2024-02-01,2024-02-01,0,0
57974,2024-01-04,96,5,5,2,29,1.0,257,28.57,7341.83,Fulfilled,2024-01-09,2024-01-09,0,0
54462,2023-12-14,87,22,2,2,9,4.0,1,133.98,133.98,Fulfilled,2023-12-19,2023-12-19,0,0
119142,2025-02-04,71,17,7,5,12,1.0,368,20.65,7598.95,Fulfilled,2025-02-17,2025-02-17,0,0
103599,2024-11-04,2,18,8,2,27,1.0,372,8.5,3163.67,Fulfilled,2024-11-17,2024-11-17,0,0
166492,2025-12-08,47,20,10,2,56,1.0,2507,181.93,456093.15,Fulfilled,2025-12-14,2025-12-14,0,0
8376,2023-02-24,32,6,6,2,56,1.0,82,37.86,3104.6,Fulfilled,2023-03-04,2023-03-04,0,0
89281,2024-08-03,118,17,7,2,17,1.0,478,45.39,21697.26,Fulfilled,2024-08-16,2024-08-16,0,0
13604,2023-03-30,35,2,2,2,38,2.0,1491,13.4,19978.29,Fulfilled,2023-04-04,2023-04-04,0,0
161588,2025-11-10,37,19,9,5,24,4.0,1056,20.39,21536.71,Fulfilled,2025-11-16,2025-11-16,0,0
166550,2025-12-12,50,15,5,1,5,2.0,373,175.36,65410.74,Fulfilled,2025-12-23,2025-12-23,0,0
149645,2025-08-26,81,3,3,4,50,3.0,829,46.07,38192.3,Fulfilled,2025-09-01,2025-09-01,0,0
103389,2024-10-30,98,9,9,5,38,3.0,714,81.98,58531.05,Fulfilled,2024-11-05,2024-11-05,0,0
141274,2025-07-03,80,18,8,4,57,4.0,102,64.97,6627.15,Fulfilled,2025-07-15,2025-07-15,0,0
148295,2025-08-18,51,14,4,4,52,2.0,171,180.65,30890.45,Fulfilled,2025-08-30,2025-09-01,1,0
46620,2023-11-03,18,3,3,3,59,4.0,1617,116.01,187592.97,Fulfilled,2023-11-07,2023-11-07,0,0
168314,2025-12-19,111,13,3,4,20,1.0,1238,47.82,59201.75,Fulfilled,2025-12-25,2025-12-25,0,0
109402,2024-12-08,88,17,7,3,40,1.0,743,138.72,103070.79,Fulfilled,2024-12-16,2024-12-16,0,0
74752,2024-05-05,19,4,4,3,25,1.0,262,18.36,4810.21,Fulfilled,2024-05-15,2024-05-15,0,0
157882,2025-10-23,28,19,9,2,31,4.0,272,28.88,7855.29,Fulfilled,2025-11-05,2025-11-10,1,0
99487,2024-10-08,67,10,10,4,7,2.0,896,101.16,90637.97,Fulfilled,2024-10-13,2024-10-13,0,0
2189,2023-01-12,19,16,6,5,25,1.0,236,17.62,4157.6,Fulfilled,2023-01-21,2023-01-23,1,0
48760,2023-11-06,113,4,4,4,15,3.0,1681,5.81,9768.32,Stockout,2023-11-17,2023-11-22,1,0
101009,2024-10-20,99,19,9,4,43,1.0,760,9.19,6982.69,Fulfilled,2024-10-26,2024-10-26,0,0
51946,2023-11-30,72,2,2,3,12,1.0,455,118.57,53947.33,Fulfilled,2023-12-13,2023-12-16,1,0
42176,2023-10-05,48,17,7,2,2,1.0,619,82.25,50915.08,Fulfilled,2023-10-15,2023-10-15,0,0
156703,2025-10-13,24,3,3,3,23,4.0,308,159.55,49141.06,Fulfilled,2025-10-18,2025-10-18,0,0
118871,2025-02-08,41,7,7,5,21,3.0,530,36.53,19362.63,Fulfilled,2025-02-16,2025-02-16,0,0
2566,2023-01-12,58,21,1,3,23,1.0,1889,17.48,33027.68,Stockout,2023-01-18,2023-01-26,1,0
112141,2024-12-29,3,15,5,3,56,2.0,697,25.5,17776.02,Fulfilled,2025-01-05,2025-01-05,0,0
139520,2025-06-28,6,19,9,3,5,1.0,613,25.19,15439.5,Fulfilled,2025-07-08,2025-07-08,0,0
103661,2024-11-10,7,3,3,5,6,2.0,93,56.62,5265.88,Fulfilled,2024-11-19,2024-11-19,0,0
131436,2025-05-02,45,12,2,5,50,1.0,1162,5.67,6582.97,Fulfilled,2025-05-07,2025-05-07,0,0
94038,2024-09-04,58,22,2,2,23,1.0,222,17.66,3920.29,Fulfilled,2024-09-09,2024-09-09,0,0
37131,2023-08-30,81,3,3,2,50,1.0,361,44.51,16068.58,Fulfilled,2023-09-03,2023-09-04,1,0
89168,2024-07-30,104,11,1,1,31,3.0,216,38.91,8404.14,Fulfilled,2024-08-15,2024-08-15,0,0
69480,2024-03-31,19,8,8,2,25,4.0,373,17.71,6606.27,Fulfilled,2024-04-08,2024-04-13,1,0
109113,2024-12-06,59,20,10,4,1,2.0,654,66.01,43170.86,Stockout,2024-12-12,2024-12-17,1,0
135932,2025-06-01,74,10,10,3,43,1.0,491,33.55,16470.98,Fulfilled,2025-06-06,2025-06-06,0,0
45426,2023-10-23,17,16,6,2,52,3.0,447,19.28,8619.41,Fulfilled,2023-11-02,2023-11-02,0,0
6262,2023-02-08,24,13,3,3,23,1.0,94,158.96,14941.84,Fulfilled,2023-02-13,2023-02-13,0,0
152184,2025-09-21,13,17,7,1,11,2.0,272,9.23,2511.16,Fulfilled,2025-10-03,2025-10-06,1,0
65668,2024-02-27,55,19,9,3,55,1.0,176,93.1,16385.24,Fulfilled,2024-03-05,2024-03-05,0,0
16804,2023-04-18,41,16,6,2,21,2.0,182,37.22,6773.71,Fulfilled,2023-04-27,2023-04-27,0,0
131907,2025-05-04,102,17,7,1,34,2.0,330,55.91,18450.82,Fulfilled,2025-05-19,2025-05-19,0,0
90039,2024-08-08,80,22,2,1,57,1.0,670,61.77,41383.75,Fulfilled,2024-08-16,2024-08-16,0,0
161498,2025-11-16,30,17,7,2,30,1.0,559,47.41,26502.62,Fulfilled,2025-11-25,2025-11-25,0,0
118805,2025-02-06,35,19,9,2,38,2.0,1078,13.52,14574.78,Fulfilled,2025-02-11,2025-02-11,0,0
121914,2025-02-25,40,12,2,3,12,1.0,818,502.77,411265.9,Fulfilled,2025-03-13,2025-03-13,0,0
83289,2024-06-25,30,6,6,4,30,1.0,410,47.17,19338.76,Fulfilled,2024-07-03,2024-07-03,0,0
89312,2024-08-07,1,14,4,3,12,1.0,462,60.33,27873.66,Fulfilled,2024-08-20,2024-08-20,0,0
72199,2024-04-10,84,4,4,3,53,4.0,216,47.91,10348.32,Fulfilled,2024-04-15,2024-04-15,0,0
133782,2025-05-16,73,4,4,2,34,1.0,834,51.5,42947.68,Fulfilled,2025-05-30,2025-05-30,0,0
125137,2025-03-23,49,4,4,3,35,3.0,432,91.19,39394.65,Fulfilled,2025-04-02,2025-04-02,0,0
6393,2023-02-09,37,4,4,4,24,1.0,997,20.15,20090.13,Fulfilled,2023-02-15,2023-02-15,0,0
89416,2024-08-06,12,16,6,1,8,1.0,751,40.46,30386.04,Fulfilled,2024-08-16,2024-08-17,1,0
90764,2024-08-15,45,11,1,4,50,3.0,952,5.73,5454.84,Fulfilled,2024-08-19,2024-08-24,1,0
145830,2025-08-08,12,16,6,3,8,1.0,957,39.07,37385.74,Fulfilled,2025-08-17,2025-08-17,0,0
28546,2023-07-03,62,2,2,2,36,4.0,908,10.61,9633.48,Fulfilled,2023-07-09,2023-07-09,0,0
138095,2025-06-10,83,5,5,3,2,1.0,387,13.61,5267.87,Fulfilled,2025-06-20,2025-06-21,1,0
25047,2023-06-14,23,2,2,3,8,2.0,919,140.63,129240.45,Partial,2023-06-24,2023-07-04,1,0
124705,2025-03-17,3,21,1,5,56,2.0,799,26.81,21418.83,Fulfilled,2025-03-24,2025-03-24,0,0
108922,2024-12-05,45,4,4,2,50,1.0,1003,5.94,5955.1,Partial,2024-12-11,2024-12-14,1,0
141737,2025-07-08,19,6,6,2,25,3.0,453,17.92,8119.36,Fulfilled,2025-07-19,2025-07-19,0,0
89684,2024-08-07,41,15,5,3,21,4.0,89,35.54,3163.47,Fulfilled,2024-08-16,2024-08-16,0,0
47515,2023-10-31,109,17,7,1,14,1.0,797,32.5,25899.78,Partial,2023-11-09,2023-11-13,1,0
111956,2024-12-18,104,19,9,5,31,2.0,304,38.36,11661.19,Fulfilled,2025-01-02,2025-01-02,0,0
56913,2023-12-31,93,9,9,3,53,1.0,325,11.67,3793.22,Fulfilled,2024-01-04,2024-01-04,0,0
86169,2024-07-16,3,15,5,4,56,2.0,203,25.68,5213.07,Fulfilled,2024-07-23,2024-07-23,0,0
169001,2025-12-23,55,11,1,4,55,1.0,87,90.95,7912.71,Fulfilled,2025-12-30,2025-12-30,0,0
141486,2025-07-05,111,22,2,2,20,1.0,79,47.4,3744.46,Fulfilled,2025-07-11,2025-07-11,0,0
116412,2025-01-17,111,17,7,3,20,1.0,63,47.1,2967.17,Fulfilled,2025-01-23,2025-01-23,0,0
59635,2024-01-17,53,9,9,2,56,4.0,1175,3.49,4095.65,Fulfilled,2024-01-26,2024-01-26,0,0
61948,2024-02-03,93,15,5,3,53,1.0,147,11.38,1673.15,Fulfilled,2024-02-07,2024-02-07,0,0
123171,2025-03-09,65,17,7,2,34,4.0,1212,23.52,28503.77,Fulfilled,2025-03-22,2025-03-27,1,0
42357,2023-10-08,66,13,3,1,7,1.0,80,2.71,216.84,Fulfilled,2023-10-12,2023-10-12,0,0
12064,2023-03-14,98,13,3,2,38,1.0,262,81.06,21237.21,Fulfilled,2023-03-20,2023-03-20,0,0
12083,2023-03-14,101,6,6,2,15,3.0,103,15.16,1561.48,Fulfilled,2023-03-24,2023-03-25,1,0
25161,2023-06-13,36,19,9,2,48,1.0,625,56.18,35111.62,Fulfilled,2023-06-26,2023-06-28,1,0
70960,2024-04-05,58,18,8,3,23,1.0,1214,17.2,20885.78,Fulfilled,2024-04-10,2024-04-14,1,0
74960,2024-05-05,42,9,9,3,50,4.0,617,7.03,4340.16,Fulfilled,2024-05-09,2024-05-11,1,0
21533,2023-05-21,99,12,2,3,43,1.0,596,9.29,5538.54,Fulfilled,2023-05-26,2023-05-26,0,0
34508,2023-08-15,25,4,4,1,37,4.0,185,80.81,14949.32,Stockout,2023-08-22,2023-08-27,1,0
43214,2023-10-14,34,7,7,3,21,2.0,281,119.87,33683.58,Fulfilled,2023-10-25,2023-10-25,0,0
14722,2023-04-08,43,22,2,2,53,1.0,166,41.56,6899.11,Fulfilled,2023-04-12,2023-04-12,0,0
59337,2024-01-20,23,3,3,3,8,1.0,633,141.6,89631.19,Fulfilled,2024-01-29,2024-01-29,0,0
69334,2024-03-26,4,4,4,4,32,1.0,746,13.86,10336.9,Fulfilled,2024-03-31,2024-04-02,1,0
123455,2025-03-06,100,4,4,3,40,2.0,205,23.41,4798.58,Partial,2025-03-13,2025-03-19,1,0
117016,2025-01-24,58,6,6,4,23,3.0,1035,17.51,18127.9,Fulfilled,2025-01-30,2025-01-30,0,0
67521,2024-03-12,35,19,9,3,38,2.0,1968,14.02,27583.49,Fulfilled,2024-03-17,2024-03-17,0,0
66293,2024-03-10,12,14,4,5,8,2.0,1116,40.04,44686.88,Fulfilled,2024-03-20,2024-03-20,0,0
13674,2023-03-30,42,22,2,1,50,3.0,970,7.26,7043.0,Fulfilled,2023-04-05,2023-04-08,1,0
168010,2025-12-16,75,10,10,5,22,1.0,1447,46.47,67238.83,Fulfilled,2025-12-29,2025-12-29,0,0
28188,2023-07-08,28,3,3,5,31,1.0,646,29.61,19125.56,Fulfilled,2023-07-21,2023-07-21,0,0
127083,2025-04-06,33,1,1,3,25,1.0,36,14.26,513.51,Fulfilled,2025-04-15,2025-04-15,0,0
21652,2023-05-20,115,8,8,5,13,3.0,1162,389.42,452505.18,Fulfilled,2023-06-03,2023-06-03,0,0
98825,2024-10-12,11,14,4,2,14,4.0,1290,11.77,15177.41,Fulfilled,2024-10-21,2024-10-21,0,0
75989,2024-05-12,40,6,6,5,12,1.0,416,496.49,206540.05,Fulfilled,2024-05-27,2024-05-27,0,0
88677,2024-08-03,47,10,10,1,56,1.0,1560,179.86,280583.95,Fulfilled,2024-08-11,2024-08-11,0,0
103822,2024-11-04,22,22,2,1,57,1.0,1278,42.57,54409.02,Fulfilled,2024-11-15,2024-11-16,1,0
4626,2023-01-25,63,9,9,4,49,4.0,213,32.38,6896.09,Fulfilled,2023-02-05,2023-02-05,0,0
19227,2023-05-05,75,19,9,3,22,4.0,391,46.21,18068.24,Fulfilled,2023-05-16,2023-05-16,0,0
8781,2023-02-22,74,10,10,2,43,4.0,1245,32.91,40976.79,Fulfilled,2023-02-28,2023-02-28,0,0
83948,2024-06-24,107,12,2,2,4,1.0,678,22.19,15043.64,Fulfilled,2024-06-27,2024-06-27,0,0
170061,2026-01-02,46,14,4,3,52,4.0,391,23.66,9251.3,Fulfilled,2026-01-12,2026-01-15,1,0
128948,2025-04-20,3,21,1,2,56,1.0,868,26.25,22783.83,Fulfilled,2025-04-27,2025-04-27,0,0
90031,2024-08-07,78,17,7,3,36,4.0,1024,95.39,97676.24,Fulfilled,2024-08-13,2024-08-13,0,0
95727,2024-09-16,18,15,5,5,59,1.0,702,116.83,82017.78,Fulfilled,2024-09-20,2024-09-20,0,0
127859,2025-04-08,1,14,4,4,12,3.0,1315,57.7,75873.29,Fulfilled,2025-04-26,2025-04-26,0,0
13853,2023-03-27,62,9,9,5,36,1.0,910,10.59,9637.85,Fulfilled,2023-04-02,2023-04-02,0,0
167687,2025-12-17,48,4,4,2,2,1.0,76,82.26,6251.63,Fulfilled,2025-12-27,2025-12-27,0,0
122191,2025-02-28,72,18,8,1,12,4.0,782,118.11,92364.39,Fulfilled,2025-03-17,2025-03-17,0,0
