supplier_id,performance_month,order_count,on_time_count,fulfilled_count,avg_qty,total_revenue,otif_rate,fill_rate,supplier_name,avg_lead_time_days,defect_rate_observed,cost_variance_pct
30,2023-06-01,41,36,40,320.4878048780488,628157.24,0.878,0.9756,"Johnston, Sanchez and Kennedy",7.8,0.0259,13.67
30,2023-07-01,40,32,38,286.9,547714.61,0.8,0.95,"Johnston, Sanchez and Kennedy",8.1,0.0204,16.05
30,2023-08-01,41,30,39,331.6341463414634,650446.65,0.7317,0.9512,"Johnston, Sanchez and Kennedy",8.5,0.0333,18.59
30,2023-09-01,37,23,36,302.1081081081081,538520.58,0.6216,0.973,"Johnston, Sanchez and Kennedy",8.5,0.0207,9.54
30,2023-10-01,40,34,38,280.1,536329.86,0.85,0.95,"Johnston, Sanchez and Kennedy",7.8,0.0214,10.77
30,2023-11-01,40,35,39,339.875,653653.4400000001,0.875,0.975,"Johnston, Sanchez and Kennedy",8.0,0.0186,14.85
30,2023-12-01,39,31,38,319.5128205128205,596631.36,0.7949,0.9744,"Johnston, Sanchez and Kennedy",8.3,0.0227,16.16
30,2024-01-01,42,30,39,315.35714285714283,634350.5,0.7143,0.9286,"Johnston, Sanchez and Kennedy",8.6,0.0174,17.6
30,2024-02-01,37,25,33,328.8918918918919,584109.68,0.6757,0.8919,"Johnston, Sanchez and Kennedy",8.4,0.0312,13.63
30,2024-03-01,39,31,38,302.43589743589746,568984.27,0.7949,0.9744,"Johnston, Sanchez and Kennedy",8.2,0.0198,17.89
30,2024-04-01,41,31,39,278.1951219512195,545617.87,0.7561,0.9512,"Johnston, Sanchez and Kennedy",8.3,0.0224,16.81
30,2024-05-01,35,22,34,323.8285714285714,542794.12,0.6286,0.9714,"Johnston, Sanchez and Kennedy",8.5,0.0277,12.23
30,2024-06-01,41,34,40,302.8048780487805,592621.27,0.8293,0.9756,"Johnston, Sanchez and Kennedy",8.0,0.0183,11.75
30,2024-07-01,40,31,37,311.8,599338.05,0.775,0.925,"Johnston, Sanchez and Kennedy",8.2,0.0185,12.2
30,2024-08-01,38,29,37,300.6578947368421,547523.98,0.7632,0.9737,"Johnston, Sanchez and Kennedy",8.1,0.0173,7.58
30,2024-09-01,40,33,38,300.025,576889.78,0.825,0.95,"Johnston, Sanchez and Kennedy",8.2,0.0244,13.29
30,2024-10-01,39,33,36,344.4871794871795,644155.89,0.8462,0.9231,"Johnston, Sanchez and Kennedy",8.3,0.0254,21.63
30,2024-11-01,41,34,39,300.1219512195122,587776.3,0.8293,0.9512,"Johnston, Sanchez and Kennedy",8.1,0.0172,15.62
30,2024-12-01,40,33,38,268.6,512252.87,0.825,0.95,"Johnston, Sanchez and Kennedy",8.0,0.0296,17.93
30,2025-01-01,39,29,35,296.28205128205127,553518.46,0.7436,0.8974,"Johnston, Sanchez and Kennedy",8.7,0.0176,13.51
30,2025-02-01,36,27,36,304.55555555555554,524118.27,0.75,1.0,"Johnston, Sanchez and Kennedy",8.0,0.0307,19.26
30,2025-03-01,41,28,38,275.0487804878049,540506.32,0.6829,0.9268,"Johnston, Sanchez and Kennedy",8.6,0.0277,16.32
30,2025-04-01,37,28,35,312.5945945945946,557253.4400000001,0.7568,0.9459,"Johnston, Sanchez and Kennedy",8.3,0.0318,18.81
30,2025-05-01,40,31,39,324.45,618964.46,0.775,0.975,"Johnston, Sanchez and Kennedy",8.2,0.027,22.89
30,2025-06-01,39,33,38,279.0769230769231,522195.09,0.8462,0.9744,"Johnston, Sanchez and Kennedy",8.2,0.0268,15.78
30,2025-07-01,41,31,39,297.8048780487805,586064.35,0.7561,0.9512,"Johnston, Sanchez and Kennedy",8.3,0.0312,14.15
30,2025-08-01,39,32,38,259.3589743589744,486857.6,0.8205,0.9744,"Johnston, Sanchez and Kennedy",8.1,0.0174,20.51
30,2025-09-01,38,29,36,308.92105263157896,562743.68,0.7632,0.9474,"Johnston, Sanchez and Kennedy",8.6,0.0239,17.5
30,2025-10-01,40,25,37,294.825,565365.3,0.625,0.925,"Johnston, Sanchez and Kennedy",9.1,0.0248,10.61
30,2025-11-01,39,31,39,302.3333333333333,566377.19,0.7949,1.0,"Johnston, Sanchez and Kennedy",7.9,0.0292,17.64
30,2025-12-01,40,32,35,337.475,645787.28,0.8,0.875,"Johnston, Sanchez and Kennedy",8.4,0.0308,13.66
30,2026-01-01,6,5,6,206.83333333333331,59518.22,0.8333,1.0,"Johnston, Sanchez and Kennedy",7.7,0.0227,10.59
31,2023-01-01,119,91,110,435.3697478991597,1598343.96,0.7647,0.9244,Davis Ltd,16.2,0.0362,5.19
31,2023-02-01,90,60,79,440.05555555555554,1227004.1,0.6667,0.8778,Davis Ltd,16.6,0.051,10.24
31,2023-03-01,102,71,94,485.3725490196079,1517839.69,0.6961,0.9216,Davis Ltd,16.5,0.0532,3.29
31,2023-04-01,97,65,85,444.16494845360825,1317229.07,0.6701,0.8763,Davis Ltd,16.5,0.0528,2.59
31,2023-05-01,96,72,90,439.4583333333333,1296047.93,0.75,0.9375,Davis Ltd,16.1,0.0597,14.72
31,2023-06-01,95,74,88,425.37894736842105,1247920.65,0.7789,0.9263,Davis Ltd,16.3,0.0578,2.97
31,2023-07-01,98,76,96,454.66326530612247,1363926.33,0.7755,0.9796,Davis Ltd,15.7,0.0339,9.83
31,2023-08-01,97,66,89,410.0515463917526,1226176.94,0.6804,0.9175,Davis Ltd,16.2,0.0335,8.95
31,2023-09-01,92,77,87,445.9021739130435,1253661.58,0.837,0.9457,Davis Ltd,15.6,0.0514,6.07
31,2023-10-01,96,71,86,474.4895833333333,1385469.9,0.7396,0.8958,Davis Ltd,15.8,0.0352,9.12
31,2023-11-01,94,68,84,455.6276595744681,1309261.37,0.7234,0.8936,Davis Ltd,16.2,0.0591,9.56
31,2023-12-01,97,69,87,478.4020618556701,1427852.85,0.7113,0.8969,Davis Ltd,16.3,0.0386,9.62
31,2024-01-01,99,72,94,452.45454545454544,1390505.44,0.7273,0.9495,Davis Ltd,16.1,0.0412,14.65
31,2024-02-01,91,67,82,378.6043956043956,1061221.27,0.7363,0.9011,Davis Ltd,16.6,0.0443,7.07
31,2024-03-01,103,76,97,470.6407766990291,1482721.5,0.7379,0.9417,Davis Ltd,16.1,0.0322,13.83
31,2024-04-01,100,75,93,451.72,1377634.93,0.75,0.93,Davis Ltd,16.0,0.058,4.12
31,2024-05-01,90,66,85,414.73333333333335,1154926.06,0.7333,0.9444,Davis Ltd,16.2,0.0421,9.33
31,2024-06-01,95,68,89,428.7052631578948,1251897.09,0.7158,0.9368,Davis Ltd,16.2,0.0495,9.83
31,2024-07-01,96,75,94,405.40625,1209053.27,0.7812,0.9792,Davis Ltd,15.5,0.0454,6.44
31,2024-08-01,100,80,97,470.56,1431865.65,0.8,0.97,Davis Ltd,15.6,0.0346,6.67
31,2024-09-01,96,70,90,398.71875,1174701.54,0.7292,0.9375,Davis Ltd,16.1,0.0544,15.25
31,2024-10-01,100,73,88,490.83,1502310.36,0.73,0.88,Davis Ltd,15.8,0.0471,8.61
31,2024-11-01,99,75,91,474.050505050505,1439394.81,0.7576,0.9192,Davis Ltd,16.2,0.0404,7.71
31,2024-12-01,110,72,88,536.3272727272728,1795301.46,0.6545,0.8,Davis Ltd,17.0,0.0347,11.36
31,2025-01-01,99,75,97,426.7171717171717,1300276.84,0.7576,0.9798,Davis Ltd,15.9,0.0477,5.4
31,2025-02-01,86,61,80,385.3372093023256,1035265.06,0.7093,0.9302,Davis Ltd,15.9,0.0556,6.88
31,2025-03-01,92,60,84,471.44565217391306,1337470.28,0.6522,0.913,Davis Ltd,16.2,0.0376,0.99
31,2025-04-01,91,63,87,386.1428571428572,1092027.12,0.6923,0.956,Davis Ltd,16.1,0.0479,9.19
31,2025-05-01,102,69,91,463.4411764705882,1442476.71,0.6765,0.8922,Davis Ltd,16.1,0.0406,8.02
31,2025-06-01,92,65,88,431.2934782608696,1219113.99,0.7065,0.9565,Davis Ltd,15.9,0.0574,12.96
31,2025-07-01,102,75,95,444.5,1381335.06,0.7353,0.9314,Davis Ltd,15.8,0.0315,3.59
31,2025-08-01,91,64,84,425.6703296703297,1191239.25,0.7033,0.9231,Davis Ltd,16.2,0.0445,9.52
31,2025-09-01,97,71,89,438.10309278350513,1302252.43,0.732,0.9175,Davis Ltd,16.1,0.059,10.41
31,2025-10-01,97,68,88,462.22680412371136,1372213.91,0.701,0.9072,Davis Ltd,15.7,0.0421,4.12
31,2025-11-01,94,72,89,444.3191489361702,1275512.93,0.766,0.9468,Davis Ltd,16.0,0.0515,9.92
31,2025-12-01,97,73,87,456.2474226804124,1342026.41,0.7526,0.8969,Davis Ltd,16.0,0.0379,11.02
31,2026-01-01,12,8,10,500.3333333333333,175834.81,0.6667,0.8333,Davis Ltd,17.1,0.0364,9.01
32,2023-01-01,36,23,36,484.0833333333333,239195.02,0.6389,1.0,Henderson-Owens,6.9,0.0661,18.31
32,2023-02-01,29,18,29,493.5172413793104,196569.08,0.6207,1.0,Henderson-Owens,7.1,0.0839,18.64
32,2023-03-01,33,17,32,525.060606060606,236407.42,0.5152,0.9697,Henderson-Owens,7.6,0.0507,14.73
32,2023-04-01,30,17,27,568.4666666666667,232339.18,0.5667,0.9,Henderson-Owens,7.2,0.0722,9.03
32,2023-05-01,29,15,27,506.5862068965517,201711.78,0.5172,0.931,Henderson-Owens,7.4,0.0536,17.02
32,2023-06-01,34,15,30,530.3235294117648,246477.45,0.4412,0.8824,Henderson-Owens,8.3,0.0548,14.34
32,2023-07-01,34,16,33,488.1470588235294,227549.05,0.4706,0.9706,Henderson-Owens,7.5,0.051,12.2
32,2023-08-01,32,15,26,539.34375,236852.12,0.4688,0.8125,Henderson-Owens,8.2,0.0769,17.65
32,2023-09-01,32,15,30,504.0,220717.12,0.4688,0.9375,Henderson-Owens,7.6,0.0557,11.32
32,2023-10-01,28,18,28,447.82142857142856,172480.76,0.6429,1.0,Henderson-Owens,6.8,0.0767,11.27
32,2023-11-01,32,24,32,412.46875,179653.9,0.75,1.0,Henderson-Owens,6.7,0.0738,8.25
32,2023-12-01,31,16,28,540.9354838709677,228629.68,0.5161,0.9032,Henderson-Owens,7.7,0.0716,11.72
32,2024-01-01,29,12,27,550.8965517241379,217900.67,0.4138,0.931,Henderson-Owens,7.7,0.0857,13.21
32,2024-02-01,30,18,29,493.4333333333333,203640.59,0.6,0.9667,Henderson-Owens,7.3,0.0754,14.01
32,2024-03-01,34,18,32,548.2941176470588,254409.79,0.5294,0.9412,Henderson-Owens,7.5,0.0511,12.02
32,2024-04-01,28,16,28,503.9642857142857,192533.65,0.5714,1.0,Henderson-Owens,7.2,0.0616,11.07
32,2024-05-01,34,21,33,440.7647058823529,205087.23,0.6176,0.9706,Henderson-Owens,6.9,0.0697,9.44
32,2024-06-01,29,19,27,415.41379310344826,164079.1,0.6552,0.931,Henderson-Owens,7.1,0.091,8.49
32,2024-07-01,30,18,28,418.6333333333333,171251.65,0.6,0.9333,Henderson-Owens,6.8,0.0615,14.51
32,2024-08-01,32,18,30,467.84375,204370.98,0.5625,0.9375,Henderson-Owens,7.3,0.0693,11.21
32,2024-09-01,30,12,28,445.4333333333333,182290.98,0.4,0.9333,Henderson-Owens,7.6,0.0857,14.32
32,2024-10-01,31,23,31,487.483870967742,205659.99,0.7419,1.0,Henderson-Owens,6.4,0.0787,12.15
32,2024-11-01,30,18,29,501.2,205705.3,0.6,0.9667,Henderson-Owens,7.2,0.0716,11.51
32,2024-12-01,31,14,28,597.7096774193549,255560.65,0.4516,0.9032,Henderson-Owens,7.4,0.0642,10.86
32,2025-01-01,30,13,29,485.4,198976.89,0.4333,0.9667,Henderson-Owens,8.1,0.0793,24.58
32,2025-02-01,29,16,26,511.2068965517241,202819.61,0.5517,0.8966,Henderson-Owens,7.8,0.0737,16.18
32,2025-03-01,33,18,33,437.1515151515151,196413.92,0.5455,1.0,Henderson-Owens,7.1,0.0604,8.7
32,2025-04-01,31,20,30,569.9677419354839,240865.52,0.6452,0.9677,Henderson-Owens,7.2,0.0483,11.18
32,2025-05-01,32,18,31,516.71875,226279.14,0.5625,0.9688,Henderson-Owens,7.1,0.0616,12.45
32,2025-06-01,29,19,29,526.3103448275862,209198.82,0.6552,1.0,Henderson-Owens,6.9,0.0892,7.5
32,2025-07-01,31,19,28,511.03225806451616,217386.45,0.6129,0.9032,Henderson-Owens,7.1,0.0602,17.61
32,2025-08-01,31,18,30,452.5161290322581,191525.63,0.5806,0.9677,Henderson-Owens,7.1,0.0883,15.05
32,2025-09-01,29,15,27,475.4827586206897,189330.55,0.5172,0.931,Henderson-Owens,7.9,0.0917,10.1
32,2025-10-01,36,21,33,579.3055555555555,283343.22000000003,0.5833,0.9167,Henderson-Owens,7.3,0.0942,17.07
32,2025-11-01,29,14,26,520.6551724137931,205972.03,0.4828,0.8966,Henderson-Owens,7.8,0.0936,9.99
32,2025-12-01,31,11,30,527.8387096774194,224629.04,0.3548,0.9677,Henderson-Owens,8.1,0.0608,15.71
32,2026-01-01,4,3,4,480.25,25864.98,0.75,1.0,Henderson-Owens,6.0,0.0584,17.56
33,2023-01-01,47,27,46,260.8723404255319,1249470.33,0.5745,0.9787,Nunez Ltd,16.1,0.0538,10.47
33,2023-02-01,35,21,33,269.1428571428572,970936.12,0.6,0.9429,Nunez Ltd,16.6,0.0677,30.42
33,2023-03-01,40,25,39,308.35,1294043.18,0.625,0.975,Nunez Ltd,15.8,0.0797,13.22
33,2023-04-01,41,23,39,362.8780487804878,1523145.49,0.561,0.9512,Nunez Ltd,16.6,0.0759,18.34
33,2023-05-01,41,25,39,372.8048780487805,1537813.12,0.6098,0.9512,Nunez Ltd,16.8,0.0639,32.48
33,2023-06-01,36,18,32,307.3888888888889,1157871.24,0.5,0.8889,Nunez Ltd,16.4,0.0854,19.75
33,2023-07-01,42,26,40,365.54761904761904,1565201.58,0.619,0.9524,Nunez Ltd,16.2,0.072,21.87
33,2023-08-01,44,22,42,349.5,1567978.39,0.5,0.9545,Nunez Ltd,16.5,0.054,16.07
33,2023-09-01,38,22,37,388.92105263157896,1505432.85,0.5789,0.9737,Nunez Ltd,16.0,0.0577,33.83
33,2023-10-01,39,19,35,487.87179487179486,1952508.04,0.4872,0.8974,Nunez Ltd,16.8,0.0778,24.28
33,2023-11-01,44,21,35,617.0227272727273,2708806.82,0.4773,0.7955,Nunez Ltd,16.8,0.0938,24.09
33,2023-12-01,45,23,39,528.8444444444444,2477643.27,0.5111,0.8667,Nunez Ltd,16.8,0.0637,33.93
33,2024-01-01,41,17,37,304.8292682926829,1301478.18,0.4146,0.9024,Nunez Ltd,16.7,0.0617,14.2
33,2024-02-01,38,19,38,238.3421052631579,943740.5,0.5,1.0,Nunez Ltd,16.1,0.0497,14.67
33,2024-03-01,38,22,36,408.7105263157895,1577922.9,0.5789,0.9474,Nunez Ltd,16.1,0.0638,18.36
33,2024-04-01,37,18,35,379.8648648648648,1411475.89,0.4865,0.9459,Nunez Ltd,16.2,0.0816,33.27
33,2024-05-01,41,18,37,319.0975609756098,1356209.89,0.439,0.9024,Nunez Ltd,16.3,0.0872,21.24
33,2024-06-01,39,20,37,337.20512820512823,1363935.33,0.5128,0.9487,Nunez Ltd,15.9,0.0835,25.3
33,2024-07-01,41,15,38,421.6341463414634,1746373.07,0.3659,0.9268,Nunez Ltd,16.8,0.0769,16.8
33,2024-08-01,40,21,39,351.65,1451100.51,0.525,0.975,Nunez Ltd,16.3,0.0843,22.02
33,2024-09-01,42,21,38,416.5952380952381,1780304.41,0.5,0.9048,Nunez Ltd,16.9,0.0478,16.02
33,2024-10-01,43,22,36,522.7441860465116,2270813.36,0.5116,0.8372,Nunez Ltd,16.5,0.0691,21.47
33,2024-11-01,40,13,29,526.5,2184106.26,0.325,0.725,Nunez Ltd,17.8,0.0685,27.28
33,2024-12-01,41,25,37,554.2926829268292,2308745.17,0.6098,0.9024,Nunez Ltd,16.6,0.0549,32.43
33,2025-01-01,42,20,39,300.85714285714283,1311812.61,0.4762,0.9286,Nunez Ltd,16.0,0.0707,21.61
33,2025-02-01,36,24,36,289.8888888888889,1062840.01,0.6667,1.0,Nunez Ltd,15.6,0.0912,24.93
33,2025-03-01,40,20,35,379.575,1559502.9,0.5,0.875,Nunez Ltd,16.4,0.0575,13.82
33,2025-04-01,42,21,36,366.0952380952381,1563894.41,0.5,0.8571,Nunez Ltd,17.1,0.0855,21.21
33,2025-05-01,38,21,35,343.3421052631579,1362008.95,0.5526,0.9211,Nunez Ltd,16.2,0.0511,29.7
33,2025-06-01,41,16,39,355.2682926829268,1493073.33,0.3902,0.9512,Nunez Ltd,17.3,0.0855,16.02
33,2025-07-01,38,25,34,383.1315789473685,1477595.01,0.6579,0.8947,Nunez Ltd,16.2,0.0701,21.6
33,2025-08-01,42,23,40,385.0238095238095,1657274.33,0.5476,0.9524,Nunez Ltd,16.1,0.0665,17.47
33,2025-09-01,37,22,35,361.5405405405405,1378074.63,0.5946,0.9459,Nunez Ltd,16.4,0.0913,6.92
33,2025-10-01,47,22,36,541.4468085106383,2584982.2,0.4681,0.766,Nunez Ltd,17.3,0.0839,26.13
33,2025-11-01,41,27,36,541.2439024390244,2282271.35,0.6585,0.878,Nunez Ltd,16.4,0.0791,24.5
33,2025-12-01,45,23,40,606.0,2836965.15,0.5111,0.8889,Nunez Ltd,16.4,0.0693,25.5
33,2026-01-01,6,4,6,488.3333333333333,276699.67,0.6667,1.0,Nunez Ltd,17.7,0.093,31.55
34,2023-01-01,168,146,161,377.4285714285714,2807364.48,0.869,0.9583,Powell LLC,13.3,0.0149,2.67
34,2023-02-01,135,112,130,413.73333333333335,2412854.59,0.8296,0.963,Powell LLC,13.6,0.0119,7.83
34,2023-03-01,146,125,139,410.5,2654861.34,0.8562,0.9521,Powell LLC,13.5,0.0083,7.1
34,2023-04-01,142,120,134,458.0070422535212,2854621.01,0.8451,0.9437,Powell LLC,13.5,0.014,7.85
34,2023-05-01,155,126,143,450.61290322580646,2915789.61,0.8129,0.9226,Powell LLC,13.7,0.0137,7.09
34,2023-06-01,143,116,125,456.5174825174825,2801470.39,0.8112,0.8741,Powell LLC,14.0,0.0076,4.59
34,2023-07-01,148,121,139,456.4662162162162,3007877.97,0.8176,0.9392,Powell LLC,13.4,0.015,7.22
34,2023-08-01,145,113,138,465.2,2938454.23,0.7793,0.9517,Powell LLC,13.7,0.0082,9.84
34,2023-09-01,144,116,133,488.7916666666667,3113871.37,0.8056,0.9236,Powell LLC,13.8,0.0115,10.61
34,2023-10-01,149,126,141,515.1208053691275,3425502.79,0.8456,0.9463,Powell LLC,13.4,0.0097,4.45
34,2023-11-01,150,111,133,563.5,3728062.17,0.74,0.8867,Powell LLC,14.2,0.014,9.6
34,2023-12-01,155,121,133,567.3612903225807,4038475.79,0.7806,0.8581,Powell LLC,13.7,0.012,2.44
34,2024-01-01,146,124,139,411.8767123287671,2590058.91,0.8493,0.9521,Powell LLC,13.4,0.0091,8.45
34,2024-02-01,136,114,133,384.875,2408025.03,0.8382,0.9779,Powell LLC,13.5,0.0139,7.58
34,2024-03-01,149,127,142,461.33557046979865,2972745.88,0.8523,0.953,Powell LLC,13.4,0.0124,7.03
34,2024-04-01,139,115,127,434.1294964028777,2625291.15,0.8273,0.9137,Powell LLC,13.5,0.0081,9.73
34,2024-05-01,152,115,139,455.8618421052632,3042351.44,0.7566,0.9145,Powell LLC,13.9,0.0079,3.9
34,2024-06-01,143,115,132,479.83216783216784,3005283.15,0.8042,0.9231,Powell LLC,13.7,0.0149,6.75
34,2024-07-01,149,127,139,411.8926174496645,2766085.42,0.8523,0.9329,Powell LLC,13.5,0.0135,7.15
34,2024-08-01,144,114,128,452.84027777777777,2771803.05,0.7917,0.8889,Powell LLC,14.0,0.0142,0.73
34,2024-09-01,142,119,133,465.8450704225352,2912180.49,0.838,0.9366,Powell LLC,13.6,0.0146,4.73
34,2024-10-01,160,132,145,549.25,3901908.46,0.825,0.9062,Powell LLC,13.5,0.0149,6.82
34,2024-11-01,152,119,133,561.3947368421053,3768020.3,0.7829,0.875,Powell LLC,13.5,0.0127,8.85
34,2024-12-01,163,126,145,541.3251533742331,3805280.86,0.773,0.8896,Powell LLC,14.0,0.0079,7.83
34,2025-01-01,142,121,135,434.1478873239437,2612896.17,0.8521,0.9507,Powell LLC,13.6,0.0094,6.74
34,2025-02-01,131,115,125,396.0916030534351,2300486.04,0.8779,0.9542,Powell LLC,13.5,0.0116,7.78
34,2025-03-01,151,122,137,428.1059602649007,2843550.52,0.8079,0.9073,Powell LLC,13.7,0.0076,11.84
34,2025-04-01,137,112,122,454.9270072992701,2716622.15,0.8175,0.8905,Powell LLC,13.7,0.0116,10.53
34,2025-05-01,150,126,142,437.2,2983239.61,0.84,0.9467,Powell LLC,13.5,0.0088,7.59
34,2025-06-01,144,117,134,408.9861111111111,2487651.6,0.8125,0.9306,Powell LLC,13.4,0.0084,6.35
34,2025-07-01,144,116,133,455.375,2824831.13,0.8056,0.9236,Powell LLC,13.9,0.0107,3.86
34,2025-08-01,146,121,136,452.554794520548,2943699.82,0.8288,0.9315,Powell LLC,13.4,0.0098,7.54
34,2025-09-01,143,116,129,490.3076923076923,3116080.44,0.8112,0.9021,Powell LLC,13.9,0.0123,6.14
34,2025-10-01,152,119,135,529.2828947368421,3495411.57,0.7829,0.8882,Powell LLC,13.8,0.0116,11.48
34,2025-11-01,150,114,137,536.24,3505682.39,0.76,0.9133,Powell LLC,13.9,0.0137,5.33
34,2025-12-01,153,129,136,562.9738562091503,3911653.24,0.8431,0.8889,Powell LLC,13.5,0.0092,2.88
34,2026-01-01,19,16,16,353.6842105263158,316262.98,0.8421,0.8421,Powell LLC,13.8,0.0132,6.56
35,2023-01-01,37,35,36,845.4324324324324,2835569.28,0.9459,0.973,Wright and Sons,10.3,0.0279,5.86
35,2023-02-01,28,20,25,867.0357142857143,2196133.87,0.7143,0.8929,Wright and Sons,11.7,0.023,5.2
35,2023-03-01,27,25,27,751.8148148148148,1847522.46,0.9259,1.0,Wright and Sons,10.3,0.0273,5.29
35,2023-04-01,32,27,30,875.0625,2537907.82,0.8438,0.9375,Wright and Sons,10.9,0.0238,4.56
35,2023-05-01,28,24,27,818.4642857142857,2084098.17,0.8571,0.9643,Wright and Sons,10.4,0.0263,6.89
35,2023-06-01,36,27,32,840.0833333333334,2758800.17,0.75,0.8889,Wright and Sons,11.7,0.0336,3.1
35,2023-07-01,35,26,30,829.5714285714286,2650873.28,0.7429,0.8571,Wright and Sons,11.5,0.0225,7.07
35,2023-08-01,37,28,32,800.8648648648649,2694585.14,0.7568,0.8649,Wright and Sons,10.8,0.0337,5.1
35,2023-09-01,30,23,27,815.3333333333334,2228771.89,0.7667,0.9,Wright and Sons,11.4,0.0329,5.95
35,2023-10-01,35,27,32,847.3428571428572,2697806.64,0.7714,0.9143,Wright and Sons,11.0,0.0228,6.27
35,2023-11-01,28,23,28,853.5357142857143,2185987.83,0.8214,1.0,Wright and Sons,10.5,0.0266,2.68
35,2023-12-01,25,21,23,783.32,1781581.68,0.84,0.92,Wright and Sons,10.9,0.0232,8.02
35,2024-01-01,30,25,29,856.2666666666667,2332450.88,0.8333,0.9667,Wright and Sons,10.9,0.0217,5.57
35,2024-02-01,25,19,25,739.28,1684880.85,0.76,1.0,Wright and Sons,11.3,0.0279,9.87
35,2024-03-01,38,23,31,853.421052631579,2946934.9,0.6053,0.8158,Wright and Sons,12.3,0.0275,7.99
35,2024-04-01,34,26,30,822.5882352941177,2541284.14,0.7647,0.8824,Wright and Sons,11.3,0.028,7.58
35,2024-05-01,30,22,27,846.2333333333333,2306938.37,0.7333,0.9,Wright and Sons,11.0,0.036,7.96
35,2024-06-01,41,34,36,783.9756097560976,2920790.87,0.8293,0.878,Wright and Sons,11.6,0.0324,5.92
35,2024-07-01,28,24,25,848.2142857142857,2158438.9,0.8571,0.8929,Wright and Sons,11.3,0.0375,6.87
35,2024-08-01,25,20,21,866.88,1982829.5,0.8,0.84,Wright and Sons,11.7,0.0362,10.2
35,2024-09-01,33,26,28,767.2121212121212,2305770.06,0.7879,0.8485,Wright and Sons,11.2,0.0274,7.99
35,2024-10-01,42,31,35,814.2380952380952,3099694.49,0.7381,0.8333,Wright and Sons,11.6,0.0287,6.94
35,2024-11-01,38,25,31,833.8157894736842,2870580.73,0.6579,0.8158,Wright and Sons,12.4,0.0217,4.4
35,2024-12-01,46,31,40,862.1086956521739,3617510.62,0.6739,0.8696,Wright and Sons,11.7,0.0211,7.45
35,2025-01-01,32,26,29,865.9375,2518870.93,0.8125,0.9062,Wright and Sons,11.4,0.0333,5.29
35,2025-02-01,31,27,28,877.516129032258,2481726.78,0.871,0.9032,Wright and Sons,10.4,0.0404,7.46
35,2025-03-01,34,28,31,816.1764705882352,2539945.59,0.8235,0.9118,Wright and Sons,10.9,0.0368,4.15
35,2025-04-01,29,25,28,833.0689655172414,2186354.95,0.8621,0.9655,Wright and Sons,10.3,0.0326,6.86
35,2025-05-01,36,22,27,820.9722222222222,2700676.42,0.6111,0.75,Wright and Sons,12.4,0.0401,7.55
35,2025-06-01,35,25,29,893.8285714285714,2846162.77,0.7143,0.8286,Wright and Sons,11.4,0.0394,4.93
35,2025-07-01,32,30,32,860.90625,2497286.96,0.9375,1.0,Wright and Sons,10.9,0.0241,4.58
35,2025-08-01,35,28,34,873.8571428571429,2774692.03,0.8,0.9714,Wright and Sons,10.7,0.0236,6.18
35,2025-09-01,26,25,26,791.6538461538462,1877311.75,0.9615,1.0,Wright and Sons,10.4,0.024,6.2
35,2025-10-01,30,20,25,896.6666666666666,2449834.59,0.6667,0.8333,Wright and Sons,12.1,0.026,3.88
35,2025-11-01,33,24,29,876.2727272727273,2649280.7,0.7273,0.8788,Wright and Sons,11.5,0.0389,3.96
35,2025-12-01,32,22,26,835.5625,2445145.7,0.6875,0.8125,Wright and Sons,12.3,0.0218,5.51
35,2026-01-01,4,3,4,782.0,288367.3,0.75,1.0,Wright and Sons,10.2,0.0287,6.46
36,2023-01-01,58,54,57,650.4310344827586,1764785.71,0.931,0.9828,Taylor-White,7.6,0.0258,4.41
36,2023-02-01,43,40,43,693.3720930232558,1557756.97,0.9302,1.0,Taylor-White,7.7,0.0215,7.78
36,2023-03-01,55,49,53,723.3090909090909,2148909.54,0.8909,0.9636,Taylor-White,7.9,0.02,7.54
36,2023-04-01,47,38,46,734.1914893617021,1933167.05,0.8085,0.9787,Taylor-White,8.0,0.025,2.66
36,2023-05-01,51,45,47,761.1764705882352,2278323.36,0.8824,0.9216,Taylor-White,8.2,0.0275,7.7
36,2023-06-01,50,41,48,730.88,1963170.02,0.82,0.96,Taylor-White,7.8,0.032,8.25
36,2023-07-01,57,42,48,778.1754385964912,2612997.53,0.7368,0.8421,Taylor-White,9.0,0.0247,8.88
36,2023-08-01,48,40,43,712.6875,2359180.79,0.8333,0.8958,Taylor-White,7.9,0.0237,7.61
36,2023-09-01,51,45,49,718.8039215686274,2326234.72,0.8824,0.9608,Taylor-White,7.8,0.0202,7.34
36,2023-10-01,66,53,58,825.469696969697,3355970.02,0.803,0.8788,Taylor-White,8.6,0.0302,7.68
36,2023-11-01,56,52,53,805.9464285714286,2884976.43,0.9286,0.9464,Taylor-White,8.2,0.0257,9.72
36,2023-12-01,54,50,53,881.6481481481482,3153661.62,0.9259,0.9815,Taylor-White,7.5,0.0167,5.76
36,2024-01-01,50,45,47,624.16,1649172.51,0.9,0.94,Taylor-White,7.8,0.0274,5.26
36,2024-02-01,48,42,44,731.9375,1573726.71,0.875,0.9167,Taylor-White,8.2,0.0249,10.39
36,2024-03-01,53,46,50,722.1320754716982,2111067.76,0.8679,0.9434,Taylor-White,7.9,0.0182,7.53
